month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2021-12-01,B DIVISION,M,offpeak,1699267.2,1.8187051,0.3544104,3090466,602238,367628.7,0.21634541,0.7836546
2021-12-01,B DIVISION,M,peak,1891879.2,1.7606505,0.2863733,3330938,541783.7,391481.3,0.20692722,0.79307276
2021-12-01,B DIVISION,N,offpeak,2025104.2,1.9456447,0.6340377,3940133.5,1283992.4,492158.6,0.24302877,0.75697124
2021-12-01,B DIVISION,N,peak,2289577.5,1.676726,0.43186703,3838994,988793,454675.4,0.19858485,0.80141515
2021-12-01,B DIVISION,Q,offpeak,2797814.8,1.962168,0.34157515,5489782.5,955663.94,707327.2,0.25281417,0.7471858
2021-12-01,B DIVISION,Q,peak,2895267,1.9531764,0.31426215,5654967,909872.8,667908.3,0.23068972,0.7693103
2021-12-01,B DIVISION,R,offpeak,3128629,2.1512036,0.060312416,6730318,188695.17,771875.4,0.24671362,0.75328636
2021-12-01,B DIVISION,R,peak,3368787.8,1.7586193,-0.1306567,5924415,-440154.7,625094,0.18555458,0.81444544
2021-12-01,B DIVISION,S Fkln,offpeak,173444.3,0.7470676,0.11968251,129574.61,20758.25,7697.6,0.044380818,0.95561916
2021-12-01,B DIVISION,S Fkln,peak,173428.7,0.3599854,0.08076621,62431.805,14007.179,3391,0.019552704,0.9804473
2021-12-01,B DIVISION,S Rock,offpeak,25772.9,1.0447472,-0.71390194,26926.166,-18399.322,2227.8,0.08643963,0.9135604
2021-12-01,B DIVISION,S Rock,peak,17531,0.8781747,-0.6357636,15395.281,-11145.572,1611.3,0.09191147,0.9080885
2021-12-01,B DIVISION,W,offpeak,910060.5,1.5582644,0.3385478,1418114.8,308098.97,147303.7,0.16186143,0.8381386
2021-12-01,B DIVISION,W,peak,998354.3,1.0802231,-0.020850196,1078445.4,-20815.883,105990.9,0.10616562,0.8938344
2021-11-01,A DIVISION,1,offpeak,3919695.2,1.0938808,0.48798695,4287679,1912760.1,485328,0.123817794,0.8761822
2021-11-01,A DIVISION,1,peak,3851002.5,0.9798394,0.338784,3773364,1304658.1,353436.1,0.09177768,0.9082223
2021-11-01,A DIVISION,2,offpeak,2634491,1.4032195,-0.11761703,3696768.8,-309861,391669.5,0.1486699,0.8513301
2021-11-01,A DIVISION,2,peak,2712049.2,1.1522516,-0.27112326,3124963.2,-735299.6,310600.8,0.114526235,0.8854738
2021-11-01,A DIVISION,3,offpeak,2417835.5,1.3196448,-0.040654194,3190684.2,-98295.16,290992.5,0.12035248,0.87964755
2021-11-01,A DIVISION,3,peak,2698096,1.2033753,-0.3517001,3246822,-948920.6,248668.1,0.09216429,0.9078357
2021-11-01,A DIVISION,4,offpeak,3184296,1.3386457,0.15051709,4262644,479290.97,508876.2,0.15980807,0.84019196
2021-11-01,A DIVISION,4,peak,3287680.8,1.0047082,-0.5299536,3303159.8,-1742318.4,332574.5,0.101157784,0.8988422
2021-11-01,A DIVISION,5,offpeak,2256681.2,1.3686601,0.046579894,3088629.5,105115.97,323590.3,0.14339212,0.85660785
2021-11-01,A DIVISION,5,peak,2498160.8,1.0603763,-0.57327807,2648990.2,-1432140.8,271778,0.10879124,0.89120877
2021-11-01,A DIVISION,6,offpeak,4287493,1.0617017,0.3301436,4552038,1415488.2,464131.9,0.10825252,0.8917475
2021-11-01,A DIVISION,6,peak,4548557.5,1.021479,0.4264689,4646256.5,1939818.4,446172.3,0.09809094,0.90190905
2021-11-01,A DIVISION,7,offpeak,3461235.5,1.3512754,0.894877,4677083,3097380.2,530303.1,0.15321209,0.8467879
2021-11-01,A DIVISION,7,peak,3769626.8,1.8156465,0.6473749,6844310,2440361.8,463221.8,0.122882664,0.87711734
2021-11-01,A DIVISION,S 42nd,offpeak,211435.1,0.6854377,-0.08978792,144925.58,-18984.318,6789.7,0.032112453,0.9678875
2021-11-01,A DIVISION,S 42nd,peak,237726.3,0.48182365,-0.12551247,114542.16,-29837.615,1545.9,0.0065028565,0.99349713
2021-11-01,B DIVISION,A,offpeak,3190692.8,1.7316481,1.3308175,5525157,4246229.5,841339.4,0.2636855,0.7363145
2021-11-01,B DIVISION,A,peak,3606299.5,1.3625443,0.7740764,4913743,2791551.2,713619.5,0.19788137,0.80211866
2021-11-01,B DIVISION,B,offpeak,1686556.9,2.2110755,0.55282086,3729104.8,932363.9,426756,0.25303385,0.7469661
2021-11-01,B DIVISION,B,peak,2501161.5,1.98016,0.5080762,4952700,1270780.8,605023.4,0.24189696,0.758103
2021-11-01,B DIVISION,C,offpeak,2076049.1,2.1029801,0.53248215,4365890,1105459,499707,0.24070096,0.75929904
2021-11-01,B DIVISION,C,peak,1742401.6,2.0534205,0.25005275,3577883.2,435692.3,368179,0.21130547,0.7886945
2021-11-01,B DIVISION,D,offpeak,2691350.5,2.4935057,0.91666776,6710898.5,2467074.2,796485.4,0.29594263,0.70405734
2021-11-01,B DIVISION,D,peak,2361615.2,1.9602342,0.67641973,4629319,1597443.1,593408.5,0.2512723,0.7487277
2021-11-01,B DIVISION,E,offpeak,3076936.5,1.2637646,1.0073532,3888523.5,3099562,653668.3,0.21244127,0.78755873
2021-11-01,B DIVISION,E,peak,3069057.5,1.1917822,0.6238928,3657648.2,1914762.8,533091.2,0.17369866,0.82630134
2021-11-01,B DIVISION,F,offpeak,3518709.2,1.7635387,0.16353138,6205380.5,575419.4,731469.2,0.20787998,0.79212004
2021-11-01,B DIVISION,F,peak,3721454,1.4512293,-0.05121962,5400683.5,-190611.47,562084.8,0.15103902,0.848961
2021-11-01,B DIVISION,G,offpeak,1180283.2,1.1470486,0.67049825,1353842.2,791377.94,189062.6,0.16018409,0.8398159
2021-11-01,B DIVISION,G,peak,1295794.4,1.1849279,0.31057656,1535422.9,402443.34,224059.2,0.17291263,0.8270874
2021-11-01,B DIVISION,JZ,offpeak,1313080.8,1.3234555,0.36320993,1737803.9,476923.94,208479.1,0.15877098,0.841229
2021-11-01,B DIVISION,JZ,peak,1374701.4,1.46555,0.5928663,2014693.5,815014.1,237945.8,0.17308909,0.8269109
2021-11-01,B DIVISION,L,offpeak,2582256.5,1.2380939,0.27103937,3197076,699893.2,247544.2,0.09586352,0.9041365
2021-11-01,B DIVISION,L,peak,2496377.2,0.7701581,-0.011483541,1922605.1,-28667.248,115020.5,0.046074968,0.953925
2021-11-01,B DIVISION,M,offpeak,1689700.4,1.9457194,0.34766054,3287682.8,587442.2,372736.9,0.22059348,0.7794065
2021-11-01,B DIVISION,M,peak,1864408,1.8031726,0.3625494,3361849.2,675940,371605.4,0.19931549,0.8006845
2021-11-01,B DIVISION,N,offpeak,2000459.4,1.6041863,0.52038634,3209109.5,1041011.75,428144.4,0.21402304,0.78597695
2021-11-01,B DIVISION,N,peak,2232004.5,1.6156912,0.51321167,3606230,1145490.8,460302.1,0.20622812,0.79377186
2021-11-01,B DIVISION,Q,offpeak,2792329.5,1.8619251,0.20964552,5199108,585399.4,667173.1,0.23893066,0.76106936
2021-11-01,B DIVISION,Q,peak,2824294.8,1.8721708,0.31856576,5287562,899723.56,645404.5,0.22851883,0.77148116
2021-11-01,B DIVISION,R,offpeak,3086280.2,2.0450478,-0.004351378,6311590.5,-13429.572,713096.6,0.23105374,0.7689463
2021-11-01,B DIVISION,R,peak,3232311.5,1.7160739,-0.017592566,5546885.5,-56864.652,588532.4,0.18207787,0.8179221
2021-11-01,B DIVISION,S Fkln,offpeak,178304.4,0.3403092,0.072,60678.63,12837.916,2439.7,0.013682781,0.9863172
2021-11-01,B DIVISION,S Fkln,peak,173613.3,0.24842802,0.069301985,43130.406,12031.746,1414.9,0.008149722,0.99185026
2021-11-01,B DIVISION,S Rock,offpeak,23537.7,0.76804876,-0.4924344,18078.102,-11590.773,2375.5,0.1009232,0.8990768
2021-11-01,B DIVISION,S Rock,peak,17965.7,0.4335365,-0.7577695,7788.7866,-13613.859,1384.6,0.07706908,0.9229309
2021-11-01,B DIVISION,W,offpeak,997500.6,1.1965272,0.20476,1193536.6,204248.22,142636.5,0.1429939,0.8570061
2021-11-01,B DIVISION,W,peak,1052695.6,1.1942892,0.15494654,1257223,163111.55,135399.2,0.12862141,0.8713786
2021-10-01,A DIVISION,1,offpeak,3231724,1.0761255,0.3644602,3477740.5,1177834.8,432990.7,0.13398135,0.86601865
2021-10-01,A DIVISION,1,peak,3333577.5,1.1538391,0.36001962,3846412.2,1200153.4,377789.5,0.11332855,0.8866714
2021-10-01,A DIVISION,2,offpeak,2271925.8,1.4242088,-0.20893778,3235696.5,-474691.1,345063.6,0.15188155,0.8481184
2021-10-01,A DIVISION,2,peak,2404699.2,1.1716797,-0.35878456,2817537.5,-862768.94,276999,0.1151907,0.8848093
2021-10-01,A DIVISION,3,offpeak,1531518.8,1.3318703,-0.19982037,2039784.4,-306028.66,195136.3,0.12741359,0.8725864
2021-10-01,A DIVISION,3,peak,1759600.9,1.0292037,-0.5245067,1810987.8,-922922.44,158463,0.09005622,0.90994376
2021-10-01,A DIVISION,4,offpeak,2880431,1.361153,0.12885259,3920707.2,371150.97,457975.1,0.15899535,0.84100467
2021-10-01,A DIVISION,4,peak,2954296.5,0.95099705,-0.6443501,2809527.2,-1903601.4,297268.7,0.1006225,0.8993775
2021-10-01,A DIVISION,5,offpeak,1987411.5,1.4537445,-0.10287677,2889188.8,-204458.47,291934.2,0.14689167,0.85310835
2021-10-01,A DIVISION,5,peak,2221544.8,1.0705366,-0.77373606,2378244.8,-1718889.2,239178.7,0.107663244,0.8923368
2021-10-01,A DIVISION,6,offpeak,3786340.5,1.0770586,0.39728287,4078110.8,1504248.2,433561.8,0.11450682,0.88549316
2021-10-01,A DIVISION,6,peak,4088902.5,1.1522828,0.4032284,4711572,1648761.6,404542.8,0.098936774,0.9010632
2021-10-01,A DIVISION,7,offpeak,3033780.5,0.9423319,0.68148994,2858828.2,2067490.9,428954.5,0.14139274,0.8586073
2021-10-01,A DIVISION,7,peak,3257343,0.8822495,0.5048799,2873789.2,1644567,306597.3,0.094124965,0.905875
2021-10-01,A DIVISION,S 42nd,offpeak,181660.5,0.7218705,-0.047276318,131135.36,-8588.239,5066.6,0.027890487,0.9721095
2021-10-01,A DIVISION,S 42nd,peak,193439.39,0.43252733,-0.10422472,83667.83,-20161.166,382.9,0.0019794314,0.9980206
2021-10-01,B DIVISION,A,offpeak,2725925.2,1.6820511,1.042617,4585145.5,2842096,682751.7,0.25046605,0.74953395
2021-10-01,B DIVISION,A,peak,3141105.2,1.359813,0.5089244,4271315.5,1598585.2,580225.5,0.18472017,0.81527984
2021-10-01,B DIVISION,B,offpeak,1372952.1,2.2725139,0.5202217,3120052.8,714239.5,370229.1,0.26965916,0.73034084
2021-10-01,B DIVISION,B,peak,2132793.5,2.0251408,0.33162424,4319207,707286,503095.9,0.2358859,0.7641141
2021-10-01,B DIVISION,C,offpeak,1759925.6,2.0884395,0.40435377,3675497.8,711632.56,416954.1,0.23691575,0.76308423
2021-10-01,B DIVISION,C,peak,1539530.4,1.9561926,0.1546108,3011618,238028.02,300284.2,0.19504921,0.8049508
2021-10-01,B DIVISION,D,offpeak,2408343.2,2.5887072,0.75391173,6234495.5,1815678.2,765738.5,0.3179524,0.6820476
2021-10-01,B DIVISION,D,peak,2081120.8,2.174148,0.4159415,4524665,865624.5,523066.8,0.251339,0.748661
2021-10-01,B DIVISION,E,offpeak,2690917.2,1.3001155,1.1814339,3498503.2,3179141,627350.3,0.23313622,0.76686376
2021-10-01,B DIVISION,E,peak,2780636,1.108992,0.6752076,3083703.2,1877506.6,449871,0.16178708,0.8382129
2021-10-01,B DIVISION,F,offpeak,2966067,1.9749935,0.46687642,5857963,1384786.8,697452.1,0.23514375,0.7648563
2021-10-01,B DIVISION,F,peak,3221451.8,1.5857214,0.070981205,5108324.5,228662.53,517156.4,0.1605352,0.8394648
2021-10-01,B DIVISION,G,offpeak,984643.2,1.558163,0.9029481,1534234.6,889081.7,191300.2,0.19428377,0.8057162
2021-10-01,B DIVISION,G,peak,1096105.5,1.4117401,0.5732557,1547416.1,628348.75,210505.4,0.19204848,0.8079515
2021-10-01,B DIVISION,JZ,offpeak,1147587.5,1.2359868,0.36782312,1418403,422109.22,186939.7,0.16289799,0.837102
2021-10-01,B DIVISION,JZ,peak,1218533.4,1.1864882,0.42351368,1445775.4,516065.56,202081.9,0.16584027,0.83415973
2021-10-01,B DIVISION,L,offpeak,2142302.5,0.9306343,0.13275197,1993700.1,284394.88,177426,0.08282024,0.91717976
2021-10-01,B DIVISION,L,peak,2166395.8,0.75517595,-0.08936638,1636010,-193602.92,101086.6,0.04666119,0.9533388
2021-10-01,B DIVISION,M,offpeak,1531718,2.0193446,0.3812877,3093066.5,584025.25,353752.3,0.23095132,0.7690487
2021-10-01,B DIVISION,M,peak,1628746.6,1.8806058,0.3157271,3063030.5,514239.47,338363.2,0.20774452,0.79225546
2021-10-01,B DIVISION,N,offpeak,1831657,1.5412498,0.4275253,2823040.8,783079.75,409628.3,0.2236381,0.7763619
2021-10-01,B DIVISION,N,peak,1958646.2,1.4891586,0.4182529,2916735,819209.44,369519.4,0.18866062,0.8113394
2021-10-01,B DIVISION,Q,offpeak,2404017,1.8033043,0.12205053,4335174,293411.53,559298.4,0.2326516,0.7673484
2021-10-01,B DIVISION,Q,peak,2487183.8,1.804724,0.29167187,4488680,725441.56,550551.8,0.2213555,0.7786445
2021-10-01,B DIVISION,R,offpeak,2757755,1.9290776,0.010957088,5319923.5,30216.965,647681.8,0.23485836,0.76514167
2021-10-01,B DIVISION,R,peak,2894831.5,1.8146534,-0.020391198,5253116,-59029.086,548228.1,0.18938169,0.8106183
2021-10-01,B DIVISION,S Fkln,offpeak,150825.9,0.36562046,0.074799985,55145.035,11281.774,1846.7999,0.012244581,0.9877554
2021-10-01,B DIVISION,S Fkln,peak,142768.5,1.2838305,0.07434575,183290.56,10614.231,4422.2,0.03097462,0.9690254
2021-10-01,B DIVISION,S Rock,offpeak,24021,0.6829327,-0.6554478,16404.725,-15744.512,2083.1,0.08671995,0.91328007
2021-10-01,B DIVISION,S Rock,peak,18232.5,0.3606962,-0.8344755,6576.393,-15214.575,970.3,0.053218152,0.9467819
2021-10-01,B DIVISION,W,offpeak,664835,1.1263843,0.14411789,748859.7,95814.62,85729.9,0.12894914,0.87105083
2021-10-01,B DIVISION,W,peak,918272.2,1.1379123,-0.029233225,1044913.2,-26844.057,102286.1,0.11138974,0.88861024
2021-09-01,A DIVISION,1,offpeak,2515532.8,1.1552697,0.34437656,2906118.8,866290.56,356549.4,0.14173913,0.85826087
2021-09-01,A DIVISION,1,peak,2309764.8,1.1993228,0.26511598,2770153.8,612355.5,260050.7,0.11258753,0.8874125
2021-09-01,A DIVISION,2,offpeak,1855539.8,1.4743447,-0.2505169,2735705.2,-464844.1,281520.6,0.15171897,0.848281
2021-09-01,A DIVISION,2,peak,1771152,1.1307361,-0.55405366,2002705.5,-981313.2,178192.8,0.100608416,0.8993916
2021-09-01,A DIVISION,3,offpeak,1269007.8,1.269627,-0.17471689,1611166.4,-221717.08,160549,0.12651539,0.8734846
2021-09-01,A DIVISION,3,peak,1304023.9,1.0675921,-0.6292438,1392165.8,-820548.94,112870.8,0.08655578,0.9134442
2021-09-01,A DIVISION,4,offpeak,2395091.8,1.7082149,0.18546495,4091331.2,444205.56,415394.1,0.17343557,0.82656443
2021-09-01,A DIVISION,4,peak,2275323.2,1.1682016,-0.68211174,2658036.2,-1552024.8,249694.9,0.10974041,0.8902596
2021-09-01,A DIVISION,5,offpeak,1603717.4,1.5586263,-0.060239475,2499596,-96607.09,249965.1,0.15586606,0.844134
2021-09-01,A DIVISION,5,peak,1662337.6,1.2060717,-0.7991834,2004898.5,-1328512.6,185371.1,0.1115123,0.8884877
2021-09-01,A DIVISION,6,offpeak,2738715.5,1.0793786,0.33995458,2956111,931038.9,314338.7,0.114775956,0.88522404
2021-09-01,A DIVISION,6,peak,2792188,1.0501829,0.40503773,2932308.2,1130941.5,273074.9,0.09779961,0.9022004
2021-09-01,A DIVISION,7,offpeak,2595545.2,2.0610256,0.73927474,5349485.5,1918821,430068.8,0.16569497,0.83430505
2021-09-01,A DIVISION,7,peak,2661927.5,2.5192254,0.73219717,6705995.5,1949055.8,323807.9,0.12164415,0.87835586
2021-09-01,A DIVISION,S 42nd,offpeak,248653.2,1.7227012,-0.05678677,428355.16,-14120.212,28918.6,0.11630094,0.88369906
2021-09-01,A DIVISION,S 42nd,peak,255215.1,1.3733442,-0.063987136,350498.16,-16330.483,4955.7,0.019417739,0.98058224
2021-09-01,B DIVISION,A,offpeak,2222583,1.9119251,1.1414138,4249412,2536886.8,596085.8,0.2681951,0.7318049
2021-09-01,B DIVISION,A,peak,2383482.8,1.6391677,0.50496185,3906927.8,1203567.9,478493,0.20075372,0.7992463
2021-09-01,B DIVISION,B,offpeak,1213367.4,2.2799048,0.95621234,2766362.2,1160236.9,333795.6,0.27509853,0.72490144
2021-09-01,B DIVISION,B,peak,1669268.2,2.2619765,0.786056,3775845.5,1312138.2,447413.2,0.26802954,0.7319704
2021-09-01,B DIVISION,C,offpeak,1395851.8,2.2761004,0.4939241,3177098.5,689444.8,366639.4,0.26266357,0.7373364
2021-09-01,B DIVISION,C,peak,1050399.5,2.2580087,0.104771525,2371811.2,110051.96,243115.7,0.23145069,0.7685493
2021-09-01,B DIVISION,D,offpeak,2019551.4,2.5516841,0.90677935,5153257.5,1831287.5,624300.4,0.30912825,0.6908717
2021-09-01,B DIVISION,D,peak,1658031.9,2.018299,0.633047,3346404.5,1049612.1,413643.6,0.24947867,0.7505213
2021-09-01,B DIVISION,E,offpeak,2208125,1.6576538,1.3713663,3660306.8,3028148,560138,0.25367135,0.74632865
2021-09-01,B DIVISION,E,peak,2105277.8,1.3439803,1.1553448,2829451.8,2432322,428869.7,0.20371169,0.7962883
2021-09-01,B DIVISION,F,offpeak,2412037.5,2.193786,0.60674495,5291494,1463491.6,622803.4,0.25820634,0.74179363
2021-09-01,B DIVISION,F,peak,2460662.2,1.6663551,0.17125595,4100337.2,421403.03,433084.8,0.17600335,0.82399666
2021-09-01,B DIVISION,G,offpeak,816112.5,1.4148265,0.9293006,1154657.6,758413.8,170805.8,0.20929198,0.790708
2021-09-01,B DIVISION,G,peak,854660.6,1.4178848,0.61955065,1211810.2,529505.5,183029.8,0.21415496,0.78584504
2021-09-01,B DIVISION,JZ,offpeak,923626.2,1.3808618,0.4244509,1275400.1,392033.97,154693,0.16748442,0.8325156
2021-09-01,B DIVISION,JZ,peak,929467,1.2847794,0.40381968,1194160.1,375337.06,157536.9,0.16949165,0.83050835
2021-09-01,B DIVISION,L,offpeak,1757588.8,1.4230388,0.1478778,2501117.2,259908.36,171839.2,0.09776986,0.90223014
2021-09-01,B DIVISION,L,peak,1640350,0.81973666,-0.1519898,1344655,-249316.48,76990.5,0.04693541,0.95306456
2021-09-01,B DIVISION,M,offpeak,1237611.5,2.5628202,0.39075762,3171775.8,483606.12,304754.5,0.24624407,0.7537559
2021-09-01,B DIVISION,M,peak,1241568.1,2.0933354,0.37972927,2599018.5,471459.75,271165.1,0.21840534,0.78159463
2021-09-01,B DIVISION,N,offpeak,1676268.8,1.8892844,0.86953044,3166948.5,1457566.8,421592.1,0.25150627,0.74849373
2021-09-01,B DIVISION,N,peak,1577821,1.6597972,0.54947066,2618863,866966.4,325924.6,0.20656627,0.7934337
2021-09-01,B DIVISION,Q,offpeak,1921760.8,1.9552473,0.4535619,3757517.8,871637.5,467486.8,0.24325962,0.7567404
2021-09-01,B DIVISION,Q,peak,1925166.5,1.8502061,0.4394258,3561954.8,845967.8,426971,0.22178394,0.77821606
2021-09-01,B DIVISION,R,offpeak,2191037,2.0680869,0.07796643,4531255,170827.34,536584.8,0.24489991,0.7551001
2021-09-01,B DIVISION,R,peak,2115182.2,1.8954223,0.0035035666,4009163.5,7410.6816,414416.9,0.19592492,0.80407506
2021-09-01,B DIVISION,S Fkln,offpeak,120159.5,1.7596838,0.10653146,211442.73,12800.768,3842.9,0.03198166,0.96801835
2021-09-01,B DIVISION,S Fkln,peak,109393,1.2142165,0.09041483,132826.78,9890.75,4775.5,0.04365453,0.9563455
2021-09-01,B DIVISION,S Rock,offpeak,18727.5,0.6959459,-0.291263,13033.326,-5454.6284,1949.7,0.10410893,0.8958911
2021-09-01,B DIVISION,S Rock,peak,12616.5,0.9863904,-0.20238739,12444.795,-2553.4204,1790.7,0.14193319,0.8580668
2021-09-01,B DIVISION,W,offpeak,493154.6,1.3382037,0.15298593,659941.3,75445.72,72436.3,0.14688355,0.85311645
2021-09-01,B DIVISION,W,peak,685539.5,1.2289783,-0.028797038,842513.1,-19741.508,82336,0.12010395,0.87989604
2021-08-01,A DIVISION,1,offpeak,2885256.8,1.2069142,0.24238545,3482257.2,699344.25,422740.5,0.14651746,0.85348254
2021-08-01,A DIVISION,1,peak,2639131.8,1.2899406,0.15238187,3404323.5,402155.84,296863.2,0.11248517,0.8875148
2021-08-01,A DIVISION,2,offpeak,2114864.5,1.6061063,-0.56728065,3396697,-1199721.6,318178.8,0.1504488,0.8495512
2021-08-01,A DIVISION,2,peak,2009987.9,1.2710432,-0.81024975,2554781.5,-1628592.1,200299.2,0.09965194,0.90034807
2021-08-01,A DIVISION,3,offpeak,1445299.8,1.4757596,-0.34177354,2132915,-493965.2,194757.3,0.13475218,0.8652478
2021-08-01,A DIVISION,3,peak,1485443.2,1.2260673,-0.69129586,1821253.4,-1026880.9,139428.9,0.093863495,0.9061365
2021-08-01,A DIVISION,4,offpeak,2597328,1.3919297,-0.16942684,3615298.2,-440057.1,396579.9,0.15268764,0.84731233
2021-08-01,A DIVISION,4,peak,2504243.2,1.1426467,-0.9964011,2861465.2,-2495230.5,235539.3,0.09405608,0.90594393
2021-08-01,A DIVISION,5,offpeak,1826703.8,1.5214853,-0.500576,2779303,-914404.06,253042.9,0.13852432,0.8614757
2021-08-01,A DIVISION,5,peak,1876425.2,1.1325516,-1.2049799,2125148.2,-2261054.8,171540.4,0.09141872,0.90858126
2021-08-01,A DIVISION,6,offpeak,3259919.5,1.0902269,0.325038,3554052,1059597.6,382163.4,0.11723094,0.88276905
2021-08-01,A DIVISION,6,peak,3329043,1.1130459,0.28665859,3705377.8,954298.75,333579.1,0.1002027,0.8997973
2021-08-01,A DIVISION,7,offpeak,2926353,1.1462665,0.5939905,3354380.5,1738225.9,430926.5,0.14725718,0.8527428
2021-08-01,A DIVISION,7,peak,2973102,1.3746036,0.48616415,4086836.8,1445415.5,337797,0.1136177,0.8863823
2021-08-01,A DIVISION,S 42nd,offpeak,213418.5,0.69098955,0.13950934,147469.95,29773.873,12953.8,0.060696706,0.9393033
2021-08-01,A DIVISION,S 42nd,peak,229323,0.48584473,0.111359246,111415.37,25537.236,1813.1,0.007906316,0.9920937
2021-08-01,B DIVISION,A,offpeak,2550931,1.8098834,0.86443144,4616887.5,2205105,630826.3,0.2472926,0.7527074
2021-08-01,B DIVISION,A,peak,2677979.2,1.6194377,0.17591606,4336821,471099.56,491654.1,0.18359144,0.8164086
2021-08-01,B DIVISION,B,offpeak,1448583.8,1.9751878,0.66829747,2861225,968084.94,360368.9,0.24877325,0.7512267
2021-08-01,B DIVISION,B,peak,1895187.5,2.0624816,0.40410006,3908789.8,765845.4,456986.6,0.24113002,0.75887
2021-08-01,B DIVISION,C,offpeak,1424272.1,1.5202284,0.37690848,2165218.8,536820.25,290412.2,0.20390218,0.7960978
2021-08-01,B DIVISION,C,peak,1114400.6,1.5917283,-0.05613127,1773823,-62552.72,201660.6,0.18095881,0.8190412
2021-08-01,B DIVISION,D,offpeak,2192719.5,2.027461,0.5965418,4445653,1308048.9,577486,0.2633652,0.7366348
2021-08-01,B DIVISION,D,peak,1841464.6,1.6839734,0.23437026,3100977.5,431584.53,384948.1,0.20904453,0.7909555
2021-08-01,B DIVISION,E,offpeak,2522927,1.4197468,0.80586255,3581917.2,2033132.2,550887.5,0.21835254,0.78164744
2021-08-01,B DIVISION,E,peak,2409960.5,1.3005613,0.67823964,3134301.5,1634530.8,454070.4,0.18841404,0.81158596
2021-08-01,B DIVISION,F,offpeak,2732479,1.8790821,0.19398469,5134552,530059.06,611533.6,0.22380176,0.77619827
2021-08-01,B DIVISION,F,peak,2788856.2,1.5378188,-0.029158173,4288755.5,-81317.95,462423.6,0.1658112,0.8341888
2021-08-01,B DIVISION,G,offpeak,904772.4,1.4218311,0.85180545,1286433.6,770690.06,172208.8,0.19033383,0.80966616
2021-08-01,B DIVISION,G,peak,958981.3,1.3365117,0.49053404,1281689.8,470412.97,179353.2,0.18702471,0.8129753
2021-08-01,B DIVISION,JZ,offpeak,1044315.4,1.380507,0.33264202,1441684.6,347383.2,180403.1,0.17274772,0.82725227
2021-08-01,B DIVISION,JZ,peak,1044876.8,1.3546171,0.15758532,1415408,164657.25,184878.6,0.17693818,0.8230618
2021-08-01,B DIVISION,L,offpeak,1966050.1,1.0570056,0.053771086,2078126.1,105716.65,149091.7,0.07583311,0.92416686
2021-08-01,B DIVISION,L,peak,1862795,0.7693386,-0.18782407,1433120.1,-349877.75,82188.3,0.04412096,0.95587903
2021-08-01,B DIVISION,M,offpeak,1387124.8,2.0922763,0.19736964,2902248.2,273776.3,321986.6,0.23212521,0.7678748
2021-08-01,B DIVISION,M,peak,1396427.5,1.9736896,0.1457907,2756114.2,203586.14,299734.6,0.21464387,0.7853561
2021-08-01,B DIVISION,N,offpeak,1698716.5,1.7859553,0.5449416,3033831.8,925701.3,398248.7,0.23444094,0.7655591
2021-08-01,B DIVISION,N,peak,1750936.2,1.7841913,0.57140344,3124005,1000491,375399.8,0.21439947,0.78560054
